pub_year,updated_usage,open,references,tc_wos,cited,u1,u2,pub_month,score,bloggers,tweets,news_outlets,facebook,mendeley,impact,time
2012,980,0,35,14,15,1,19,1,2,0,2,0,0,39,1.824,278.4285714
2012,1371,0,28,11,11,0,2,1,0,0,0,0,0,0,1.824,278.4285714
2012,1035,0,31,6,6,0,1,1,27,0,32,0,0,24,1.824,278.4285714
2012,1028,0,8,2,2,0,3,1,0,0,0,0,0,0,1.824,278.4285714
2012,1319,0,28,3,3,1,15,1,0,0,0,0,0,0,1.824,278.4285714
2012,1287,0,20,1,1,0,4,1,3,0,4,0,0,20,1.824,278.4285714
2012,1371,0,50,7,7,1,3,1,2,0,1,0,1,33,1.824,278.4285714
2012,236,0,29,8,8,0,19,1,0,0,0,0,0,0,1.824,278.4285714
2012,1132,0,29,1,1,1,2,1,0,0,0,0,0,0,1.824,278.4285714
2012,1129,0,43,10,10,0,6,1,0,0,0,0,0,0,1.824,278.4285714
2012,608,0,13,0,0,0,4,1,0,0,0,0,0,0,1.824,278.4285714
2012,1545,0,32,17,18,1,5,1,0,0,0,0,0,0,1.824,278.4285714
2012,1184,0,24,6,6,0,7,3,1,0,2,0,0,11,1.824,269.8571429
2012,1356,0,36,9,9,0,0,3,1,0,1,0,0,23,1.824,269.8571429
2012,172,0,34,4,4,0,5,3,1,0,1,0,0,54,1.824,269.8571429
2012,1121,0,65,85,88,3,28,3,7,0,6,0,1,214,1.824,269.8571429
2012,71,0,18,11,11,0,8,3,0,0,0,0,0,0,1.824,269.8571429
2012,271,0,11,15,17,0,15,3,2,0,2,0,0,74,1.824,269.8571429
2012,75,0,15,18,19,0,4,3,0,0,0,0,0,0,1.824,269.8571429
2012,587,0,44,7,7,1,3,3,1,0,2,0,0,13,1.824,269.8571429
2012,610,0,17,16,17,2,12,3,2,0,3,0,0,18,1.824,269.8571429
2012,1405,1,11,1,1,2,5,3,1,0,1,0,0,9,1.824,269.8571429
2012,1303,0,74,12,12,0,10,3,4,0,6,0,0,151,1.824,269.8571429
2012,1772,1,23,10,10,0,8,3,0,0,0,0,0,0,1.824,269.8571429
2012,1516,1,51,9,9,2,9,3,0,0,0,0,0,0,1.824,269.8571429
2012,1239,1,21,1,1,0,6,3,0,0,0,0,0,0,1.824,269.8571429
2012,185,1,35,13,13,0,19,3,2,0,2,0,0,34,1.824,269.8571429
2012,143,1,24,6,7,0,21,3,0,0,0,0,0,0,1.824,269.8571429
2012,1405,1,21,6,6,3,5,3,0,0,0,0,0,0,1.824,269.8571429
2012,1037,0,15,1,1,1,6,2,1,0,1,0,1,19,1.824,274
2012,1462,0,29,2,2,0,10,2,0,0,0,0,0,0,1.824,274
2012,1250,0,34,2,2,1,5,2,50,0,60,0,0,23,1.824,274
2012,1705,0,44,18,18,1,18,2,1,0,1,0,0,49,1.824,274
2012,1510,0,14,6,6,0,8,2,1,0,1,0,0,49,1.824,274
2012,1546,0,21,11,11,0,5,2,0,0,0,0,0,0,1.824,274
2012,1032,0,15,2,2,0,1,2,1,0,1,0,0,41,1.824,274
2012,365,1,15,5,5,0,7,2,2,0,2,0,0,139,1.824,274
2012,73,1,19,3,3,0,9,2,1,0,1,0,0,35,1.824,274
2012,1115,0,13,17,17,4,38,2,2,0,3,0,0,137,1.824,274
2012,973,0,8,5,5,0,0,2,0,0,0,0,0,0,1.824,274
2012,968,0,21,5,5,1,7,2,0,0,0,0,0,0,1.824,274
2012,1573,1,60,5,5,2,12,2,1,0,1,0,0,54,1.824,274
2012,1022,1,135,22,22,1,25,2,3,0,2,0,1,140,1.824,274
2012,1509,1,17,4,5,0,6,2,4,0,4,0,0,2,1.824,274
2012,1199,1,113,22,22,0,17,2,1,0,1,0,0,0,1.824,274
2012,104,1,18,7,7,4,23,2,1,0,1,0,0,52,1.824,274
2012,1457,1,19,4,4,0,8,2,0,0,0,0,0,0,1.824,274
2012,1633,1,17,7,8,0,9,2,3,0,3,0,0,20,1.824,274
2012,1579,1,86,49,49,4,34,2,4,0,6,0,1,276,1.824,274
2012,305,0,55,11,11,1,26,1,1,0,2,0,0,116,1.824,278.4285714
2012,1712,0,43,22,22,1,20,1,3,0,4,0,0,76,1.824,278.4285714
2012,657,0,21,6,7,1,12,1,0,0,0,0,0,0,1.824,278.4285714
2012,1477,0,19,1,1,0,4,1,0,0,0,0,0,0,1.824,278.4285714
2012,26,0,16,16,16,0,3,1,1,0,1,0,0,34,1.824,278.4285714
2012,832,0,26,7,8,0,3,1,1,0,1,0,0,22,1.824,278.4285714
2012,1249,0,64,9,9,1,3,1,0,0,0,0,0,0,1.824,278.4285714
2012,19,0,9,26,26,0,5,1,0,0,0,0,0,0,1.824,278.4285714
2012,860,0,45,4,4,1,6,1,2,0,4,0,0,25,1.824,278.4285714
2012,468,0,3,1,1,0,1,1,0,0,0,0,0,0,1.824,278.4285714
2012,437,0,8,1,1,2,9,1,1,0,1,0,0,15,1.824,278.4285714
2012,1651,1,13,1,1,0,5,1,0,0,0,0,0,0,1.824,278.4285714
2012,1574,1,29,0,0,1,15,1,1,0,1,0,0,5,1.824,278.4285714
2012,1659,1,10,8,8,1,8,1,1,0,1,0,0,25,1.824,278.4285714
2012,645,1,23,2,2,1,8,1,5,0,6,0,1,51,1.824,278.4285714
2012,1719,0,38,14,14,0,11,1,0,0,0,0,0,0,1.824,278.4285714
2012,1611,1,23,4,4,0,7,1,0,0,0,0,0,0,1.824,278.4285714
2012,1570,1,24,6,6,1,11,1,0,0,0,0,0,0,1.824,278.4285714
2012,260,1,36,17,17,2,18,1,0,0,0,0,0,0,1.824,278.4285714
2012,1459,1,22,4,4,1,7,6,0,0,0,0,0,0,1.824,256.7142857
2012,1310,1,13,3,4,1,3,6,1,0,2,0,0,17,1.824,256.7142857
2012,1146,1,21,2,2,0,4,6,0,0,0,0,0,0,1.824,256.7142857
2012,1706,1,23,15,16,0,8,6,1,0,1,0,0,34,1.824,256.7142857
2012,737,0,15,2,2,0,1,5,0,0,0,0,0,0,1.824,261.1428571
2012,486,0,26,6,6,2,14,5,0,0,0,0,0,0,1.824,261.1428571
2012,1602,0,14,1,1,1,9,5,1,0,2,0,0,31,1.824,261.1428571
2012,1288,0,26,4,5,1,8,5,0,0,0,0,0,0,1.824,261.1428571
2012,1406,0,51,5,5,1,19,5,0,0,0,0,0,0,1.824,261.1428571
2012,1768,0,39,20,20,3,20,5,1,0,2,0,0,43,1.824,261.1428571
2012,673,0,28,0,0,1,4,5,1,0,2,0,0,15,1.824,261.1428571
2012,1077,0,26,1,1,0,1,5,1,0,1,0,0,16,1.824,261.1428571
2012,1848,0,12,14,14,0,18,5,6,0,8,0,0,53,1.824,261.1428571
2012,1013,0,4,1,1,1,10,5,3,0,4,0,0,37,1.824,261.1428571
2012,1334,0,10,2,2,2,7,5,0,0,0,0,0,0,1.824,261.1428571
2012,139,1,55,13,13,0,27,5,7,0,10,0,0,31,1.824,261.1428571
2012,1464,1,28,17,17,2,32,5,15,1,10,0,0,116,1.824,261.1428571
2012,1504,1,18,4,4,1,10,5,4,0,6,0,0,10,1.824,261.1428571
2012,1796,1,21,14,14,0,3,5,3,0,4,0,0,60,1.824,261.1428571
2012,1533,1,21,54,56,2,28,5,15,1,11,0,0,99,1.824,261.1428571
2012,1158,1,34,2,2,0,5,5,0,0,0,0,0,0,1.824,261.1428571
2012,1080,1,15,0,0,0,1,5,0,0,0,0,0,0,1.824,261.1428571
2012,164,1,36,6,6,0,20,5,0,0,0,0,0,0,1.824,261.1428571
2012,599,0,36,28,29,5,37,10,2,0,3,0,0,112,1.824,239.2857143
2012,1437,0,48,10,10,2,19,10,4,0,6,0,0,40,1.824,239.2857143
2012,1660,0,33,12,12,2,33,10,0,0,0,0,0,0,1.824,239.2857143
2013,1473,0,77,8,8,1,7,12,2,0,3,0,0,37,2.045,178.4285714
2013,1104,0,22,0,1,1,6,12,1,0,1,0,0,15,2.045,178.4285714
2013,1126,1,30,3,3,0,8,12,0,0,0,0,0,0,2.045,178.4285714
2013,1088,0,0,0,0,0,1,12,4,0,7,0,0,6,2.045,178.4285714
2013,1734,0,50,12,12,2,13,12,2,0,2,0,0,54,2.045,178.4285714
2013,1024,0,23,4,4,1,8,9,1,0,1,0,0,4,2.045,191.4285714
2013,659,0,44,1,1,1,8,9,0,0,0,0,0,0,2.045,191.4285714
2013,430,0,16,1,1,0,1,9,0,0,0,0,0,0,2.045,191.4285714
2013,292,0,16,0,0,0,1,9,1,0,1,0,0,6,2.045,191.4285714
2013,1080,0,35,8,8,1,7,9,1,0,1,0,0,25,2.045,191.4285714
2013,1252,0,9,4,4,2,12,12,1,0,2,0,0,15,2.045,178.4285714
2013,1485,0,12,0,1,1,5,12,2,0,3,0,0,17,2.045,178.4285714
2013,1542,1,34,1,1,0,18,12,3,0,4,0,0,24,2.045,178.4285714
2013,302,1,30,11,11,2,8,12,6,0,10,0,0,37,2.045,178.4285714
2013,943,1,29,22,22,0,14,12,16,1,14,0,0,93,2.045,178.4285714
2013,1280,0,24,1,1,0,8,11,0,0,0,0,0,0,2.045,182.7142857
2013,306,0,23,4,4,3,10,11,10,0,17,0,0,49,2.045,182.7142857
2013,1634,0,52,12,12,2,12,11,3,0,4,0,0,33,2.045,182.7142857
2013,1666,0,62,7,7,0,13,11,7,0,11,0,1,34,2.045,182.7142857
2013,1355,0,21,5,5,2,9,11,2,0,3,0,0,23,2.045,182.7142857
2013,1126,0,30,2,2,0,7,11,1,0,1,0,0,44,2.045,182.7142857
2013,764,0,23,0,0,0,5,11,9,0,11,0,0,12,2.045,182.7142857
2013,1334,0,22,2,2,0,7,11,10,0,1,1,0,15,2.045,182.7142857
2013,1462,0,23,8,8,0,14,11,2,0,3,0,0,38,2.045,182.7142857
2013,1507,0,5,1,1,0,7,11,6,0,10,0,0,6,2.045,182.7142857
2013,521,0,8,2,2,1,5,11,2,0,3,0,0,9,2.045,182.7142857
2013,1783,1,34,3,3,4,16,11,4,0,6,0,0,31,2.045,182.7142857
2013,234,1,33,3,3,0,7,11,1,0,1,0,0,57,2.045,182.7142857
2013,1403,1,12,2,2,1,3,11,4,0,6,0,0,5,2.045,182.7142857
2013,754,1,72,24,25,5,35,11,25,0,34,0,0,336,2.045,182.7142857
2013,1231,0,5,2,2,0,3,9,2,0,3,0,0,9,2.045,191.4285714
2013,1546,0,25,2,2,0,2,9,2,0,2,0,0,42,2.045,191.4285714
2013,119,1,50,9,9,3,18,8,2,0,3,0,0,48,2.045,195.8571429
2013,1526,1,23,2,3,0,4,8,0,0,0,0,0,0,2.045,195.8571429
2013,781,1,69,14,14,0,11,8,1,0,2,0,0,121,2.045,195.8571429
2013,1497,1,19,1,1,1,10,8,0,0,0,0,0,0,2.045,195.8571429
2013,1310,0,36,3,4,0,4,8,0,0,0,0,0,0,2.045,195.8571429
2013,771,0,24,2,2,3,6,9,1,0,2,0,0,17,2.045,191.4285714
2013,1509,0,16,10,10,0,8,9,15,0,20,0,0,40,2.045,191.4285714
2013,1577,0,20,6,6,1,12,9,2,0,2,0,0,31,2.045,191.4285714
2013,930,0,2,1,1,0,4,10,0,0,0,0,0,0,2.045,187.1428571
2013,1723,0,21,7,7,1,14,10,3,0,4,0,0,42,2.045,187.1428571
2013,1792,0,47,3,3,2,20,10,5,0,7,0,0,34,2.045,187.1428571
2013,587,0,13,1,1,0,5,10,0,0,0,0,0,0,2.045,187.1428571
2013,1397,0,23,1,1,1,8,10,0,0,0,0,0,0,2.045,187.1428571
2013,1760,0,20,8,8,0,7,10,53,1,69,0,1,34,2.045,187.1428571
2013,1290,0,19,2,2,0,12,10,2,0,3,0,0,10,2.045,187.1428571
2013,1597,0,40,3,3,0,11,10,0,0,0,0,0,0,2.045,187.1428571
2013,215,0,17,18,18,3,38,10,58,2,67,0,0,99,2.045,187.1428571
2013,521,0,13,2,2,0,2,10,4,0,5,0,0,4,2.045,187.1428571
2013,1035,0,15,0,0,2,9,9,1,0,1,0,0,12,2.045,191.4285714
2013,1722,1,26,6,7,0,8,9,3,0,5,0,0,26,2.045,191.4285714
2013,1601,1,16,8,8,0,3,9,0,0,0,0,0,0,2.045,191.4285714
2013,29,1,23,2,2,0,2,9,5,0,6,0,0,21,2.045,191.4285714
2013,1124,1,45,12,13,1,10,9,0,0,0,0,0,0,2.045,191.4285714
2013,1178,1,68,12,13,2,18,9,1,0,2,0,0,137,2.045,191.4285714
2013,1072,1,10,1,1,0,0,10,2,0,2,0,0,8,2.045,187.1428571
2013,1556,1,39,6,6,1,12,10,0,0,0,0,0,0,2.045,187.1428571
2013,196,1,105,64,66,9,50,10,50,1,56,0,2,354,2.045,187.1428571
2013,1592,1,33,7,8,3,11,10,0,0,0,0,0,0,2.045,187.1428571
2013,1010,1,75,24,24,1,20,9,15,0,21,0,0,116,2.045,191.4285714
2013,1801,1,30,6,6,1,17,9,7,0,9,0,0,20,2.045,191.4285714
2013,364,1,21,7,7,0,8,8,2,0,2,0,0,30,2.045,195.8571429
2013,1114,0,21,1,2,0,4,8,2,0,2,0,0,16,2.045,195.8571429
2013,596,0,34,1,1,0,4,8,0,0,0,0,0,0,2.045,195.8571429
2013,973,0,21,1,1,0,3,8,1,0,1,0,0,15,2.045,195.8571429
2013,1757,0,27,5,5,1,42,8,3,0,5,0,0,51,2.045,195.8571429
2013,1288,0,57,3,3,0,12,8,0,0,0,0,0,0,2.045,195.8571429
2013,778,0,39,3,3,1,8,8,0,0,0,0,0,0,2.045,195.8571429
2013,621,0,18,1,1,0,2,8,0,0,0,0,0,0,2.045,195.8571429
2013,1052,0,22,3,4,1,4,8,0,0,0,0,0,0,2.045,195.8571429
2013,876,1,90,14,15,4,19,8,3,0,3,0,0,73,2.045,195.8571429
2013,760,0,19,2,2,1,7,12,2,0,3,0,0,7,2.045,178.4285714
2013,94,0,38,11,11,2,22,12,9,0,13,0,0,59,2.045,178.4285714
2013,1842,0,32,4,4,1,15,5,3,0,4,0,0,42,2.045,209
2013,1722,0,44,10,10,3,40,5,3,0,4,0,0,76,2.045,209
2013,1239,0,23,6,6,0,5,5,0,0,0,0,0,0,2.045,209
2013,642,0,5,4,4,3,16,5,0,0,0,0,0,0,2.045,209
2013,444,1,36,1,1,0,7,5,11,0,15,0,0,71,2.045,209
2013,348,1,44,8,8,1,7,5,2,0,3,0,0,19,2.045,209
2013,1491,1,37,6,6,0,10,5,5,0,7,0,0,36,2.045,209
2013,1172,1,26,3,3,3,10,5,0,0,0,0,0,0,2.045,209
2013,16,1,19,6,6,0,9,5,7,0,8,0,0,28,2.045,209
2013,153,1,53,8,10,5,50,5,9,0,12,0,0,61,2.045,209
2013,1799,1,37,4,4,0,7,5,1,0,2,0,0,79,2.045,209
2013,1761,1,47,10,10,0,35,5,2,0,2,0,0,37,2.045,209
2013,92,0,26,1,2,1,6,4,1,0,1,0,0,78,2.045,213.2857143
2013,1108,0,11,3,4,0,8,4,7,0,11,0,0,14,2.045,213.2857143
2013,1291,0,41,11,11,0,18,4,8,0,11,0,0,35,2.045,213.2857143
2013,1744,0,44,5,5,2,25,4,2,0,2,0,0,65,2.045,213.2857143
2013,1035,0,19,4,4,1,6,4,2,0,2,0,0,9,2.045,213.2857143
2013,1497,0,27,6,6,1,8,4,1,0,1,0,0,33,2.045,213.2857143
2013,903,0,15,5,5,0,3,4,2,0,1,0,1,26,2.045,213.2857143
2013,755,0,15,2,2,0,3,4,0,0,0,0,0,0,2.045,213.2857143
2013,1026,0,43,8,8,3,8,4,0,0,0,0,0,0,2.045,213.2857143
2013,237,0,6,1,1,1,3,4,1,0,2,0,0,4,2.045,213.2857143
2013,628,0,12,1,1,1,8,4,3,0,4,0,0,4,2.045,213.2857143
2013,1204,1,19,2,2,0,3,4,0,0,0,0,0,0,2.045,213.2857143
2013,1755,1,21,6,6,0,21,4,2,0,3,0,0,36,2.045,213.2857143
2013,1268,1,44,3,3,0,6,4,1,0,1,0,0,15,2.045,213.2857143
2013,1611,1,21,0,1,2,7,4,1,0,1,0,1,17,2.045,213.2857143
2013,1056,1,6,5,5,0,1,4,1,0,0,0,1,17,2.045,213.2857143
2013,1636,1,22,5,5,1,13,4,2,0,3,0,0,37,2.045,213.2857143
2013,717,0,59,9,9,0,11,4,5,0,8,0,0,76,2.045,213.2857143
2013,553,0,41,15,15,2,23,10,2,0,4,0,0,103,2.045,187.1428571
2013,1021,0,34,4,4,0,3,10,0,0,0,0,0,0,2.045,187.1428571
2013,535,0,45,12,13,1,17,10,5,0,7,0,0,67,2.045,187.1428571
2013,1364,0,14,8,9,1,13,10,1,0,1,0,0,23,2.045,187.1428571
2013,1808,0,21,7,9,2,21,10,18,0,20,0,1,44,2.045,187.1428571
2013,1721,0,19,14,14,1,18,10,11,0,14,0,0,38,2.045,187.1428571
2013,798,0,40,4,4,1,7,10,0,0,0,0,0,0,2.045,187.1428571
2013,1528,0,16,5,5,2,13,10,1,0,1,0,0,22,2.045,187.1428571
2013,1759,0,36,10,10,4,19,10,3,0,3,0,0,67,2.045,187.1428571
2013,1132,0,8,3,3,0,2,10,3,0,3,0,0,22,2.045,187.1428571
2013,715,0,11,3,3,0,3,10,0,0,0,0,0,0,2.045,187.1428571
2013,779,1,34,5,5,2,13,10,5,0,7,0,0,87,2.045,187.1428571
2013,1602,1,49,4,4,2,18,10,0,0,0,0,0,0,2.045,187.1428571
2013,1428,1,15,6,7,0,3,10,0,0,0,0,0,0,2.045,187.1428571
2013,1640,1,63,3,3,1,14,10,1,0,2,0,0,14,2.045,187.1428571
2013,1736,1,24,0,0,1,23,10,0,0,0,0,0,0,2.045,187.1428571
2013,1787,1,26,10,10,0,8,10,1,0,1,0,0,38,2.045,187.1428571
2013,1311,1,47,6,6,0,7,10,2,0,3,0,0,12,2.045,187.1428571
2013,1342,1,53,1,1,2,12,10,2,0,3,0,0,16,2.045,187.1428571
2013,1449,0,21,9,10,0,12,4,5,0,6,0,0,46,2.045,213.2857143
2013,1180,0,41,5,5,0,6,4,1,0,1,0,0,35,2.045,213.2857143
2013,1197,0,42,2,2,1,5,4,1,0,1,0,0,39,2.045,213.2857143
2013,1532,0,42,9,9,1,8,4,3,0,4,0,0,1,2.045,213.2857143
2013,1080,0,47,3,3,1,5,4,1,0,1,0,0,6,2.045,213.2857143
2013,927,0,7,6,6,0,9,4,2,0,2,0,0,16,2.045,213.2857143
2013,1039,0,17,5,6,0,4,4,2,0,2,0,0,13,2.045,213.2857143
2013,1138,0,14,4,4,0,7,4,2,0,2,0,0,12,2.045,213.2857143
2013,1250,0,20,7,8,1,6,4,1,0,1,0,0,20,2.045,213.2857143
2013,501,0,21,3,3,0,2,4,1,0,1,0,0,15,2.045,213.2857143
2013,724,0,33,5,5,1,8,4,1,0,1,0,0,20,2.045,213.2857143
2013,1581,0,24,8,9,0,24,4,1,0,1,0,0,20,2.045,213.2857143
2013,363,0,0,0,0,0,0,4,1,0,1,0,0,5,2.045,213.2857143
2013,1258,0,32,5,5,1,16,4,15,0,17,0,0,15,2.045,213.2857143
2013,573,0,26,0,0,0,3,4,1,0,1,0,0,13,2.045,213.2857143
2013,479,0,42,2,2,0,13,9,7,0,9,0,0,55,2.045,191.4285714
2013,536,0,45,2,2,0,5,9,0,0,0,0,0,0,2.045,191.4285714
2013,1655,0,46,6,6,1,16,9,5,0,9,0,0,47,2.045,191.4285714
2013,1320,0,21,5,5,0,13,9,0,0,0,0,0,0,2.045,191.4285714
2013,1234,0,31,11,11,1,12,9,0,0,0,0,0,0,2.045,191.4285714
2013,905,0,26,1,1,0,1,9,0,0,0,0,0,0,2.045,191.4285714
2013,740,0,17,4,4,0,8,9,2,0,2,0,0,15,2.045,191.4285714
2013,1714,0,28,11,12,2,16,9,2,0,2,0,0,42,2.045,191.4285714
2013,1465,0,21,2,2,0,3,9,0,0,0,0,0,0,2.045,191.4285714
2013,1749,0,15,17,17,5,13,9,2,0,2,0,0,26,2.045,191.4285714
2013,1477,0,11,3,3,1,7,9,0,0,0,0,0,0,2.045,191.4285714
2013,1646,0,15,1,1,2,14,9,2,0,2,0,0,20,2.045,191.4285714
2013,148,0,39,4,5,0,10,9,0,0,0,0,0,0,2.045,191.4285714
2013,821,1,42,15,15,2,33,9,3,0,3,0,2,98,2.045,191.4285714
2013,1535,1,9,4,4,0,12,9,1,0,1,0,0,33,2.045,191.4285714
2013,58,1,20,5,5,1,13,9,0,0,0,0,0,0,2.045,191.4285714
2013,1844,1,24,9,9,1,8,9,1,0,1,0,0,34,2.045,191.4285714
2013,1665,0,32,10,11,1,19,9,1,0,1,0,0,44,2.045,191.4285714
2013,1458,1,45,1,1,0,10,9,0,0,0,0,0,0,2.045,191.4285714
2013,1103,1,20,3,3,0,7,9,0,0,0,0,0,0,2.045,191.4285714
2013,751,0,44,15,15,2,40,8,9,0,10,0,0,82,2.045,195.8571429
2013,802,0,20,1,1,1,14,6,0,0,0,0,0,0,2.045,204.5714286
2013,727,0,15,3,3,0,14,6,0,0,0,0,0,0,2.045,204.5714286
2013,1224,0,51,6,6,0,2,6,0,0,0,0,0,0,2.045,204.5714286
2013,1238,0,41,13,13,0,7,6,6,0,8,0,0,33,2.045,204.5714286
2013,872,0,44,6,6,1,6,6,0,0,0,0,0,0,2.045,204.5714286
2013,1822,0,24,17,18,0,13,6,1,0,1,0,0,58,2.045,204.5714286
2013,30,0,29,9,9,1,16,6,4,0,4,0,0,28,2.045,204.5714286
2013,723,0,44,26,26,3,30,6,6,0,6,0,1,64,2.045,204.5714286
2013,1288,0,8,3,3,0,3,6,0,0,0,0,0,0,2.045,204.5714286
2013,686,0,19,5,5,0,2,7,0,0,0,0,0,0,2.045,200.2857143
2013,1850,0,56,7,7,1,14,7,3,0,3,0,0,47,2.045,200.2857143
2013,602,0,28,14,15,0,17,7,19,0,26,0,1,96,2.045,200.2857143
2013,103,0,8,10,11,2,13,7,8,0,12,0,0,73,2.045,200.2857143
2013,368,0,25,28,29,1,14,7,21,0,31,0,0,94,2.045,200.2857143
2013,89,0,41,22,22,1,19,7,2,0,3,0,0,80,2.045,200.2857143
2013,1190,0,38,5,5,0,6,7,0,0,0,0,0,0,2.045,200.2857143
2013,1061,0,29,1,1,1,8,7,0,0,0,0,0,0,2.045,200.2857143
2013,589,0,14,2,2,0,1,7,0,0,0,0,0,0,2.045,200.2857143
2013,1193,0,10,9,9,0,7,7,5,0,7,0,0,24,2.045,200.2857143
2013,552,0,13,5,5,0,10,7,0,0,0,0,0,0,2.045,200.2857143
2013,608,0,6,0,0,1,17,7,1,0,1,0,0,8,2.045,200.2857143
2013,36,1,15,8,8,0,6,6,9,0,12,0,0,49,2.045,204.5714286
2013,1656,1,38,7,7,1,10,7,0,0,0,0,0,0,2.045,200.2857143
2013,79,1,41,10,10,3,14,6,2,0,4,0,0,15,2.045,204.5714286
2013,736,1,371,13,13,1,33,7,6,0,9,0,0,98,2.045,200.2857143
2013,397,1,30,4,4,0,10,7,7,0,8,0,0,30,2.045,200.2857143
2013,147,1,15,4,4,1,9,7,15,0,5,1,0,39,2.045,200.2857143
2013,255,1,41,7,7,1,20,6,7,0,9,0,0,25,2.045,204.5714286
2013,1079,1,60,23,23,0,25,6,3,0,3,0,0,173,2.045,204.5714286
2013,1509,1,29,2,2,4,7,6,2,0,3,0,0,19,2.045,204.5714286
2013,1450,1,17,6,6,0,1,6,1,0,1,0,0,16,2.045,204.5714286
2013,1402,1,31,0,0,0,9,7,0,0,0,0,0,0,2.045,200.2857143
2013,881,0,19,1,1,0,5,5,0,0,0,0,0,0,2.045,209
2013,942,0,30,3,3,0,8,5,0,0,0,0,0,0,2.045,209
2013,1371,0,30,17,17,3,12,5,3,0,3,0,0,30,2.045,209
2013,1326,0,27,11,12,1,8,5,1,0,1,0,0,28,2.045,209
2013,179,0,108,7,7,4,50,9,7,0,9,0,0,25,2.045,191.4285714
2013,680,0,6,12,12,0,12,9,14,0,21,0,0,102,2.045,191.4285714
2013,60,0,20,19,19,0,15,9,18,0,15,0,1,37,2.045,191.4285714
2013,1132,0,27,5,5,0,7,9,3,0,5,0,0,23,2.045,191.4285714
2013,1088,0,17,3,3,2,14,9,1,0,1,0,0,13,2.045,191.4285714
2013,1413,0,11,9,9,2,6,9,1,0,1,0,0,32,2.045,191.4285714
2013,1680,0,38,11,11,4,33,9,8,0,12,0,0,56,2.045,191.4285714
2013,1611,0,6,7,7,1,29,9,0,0,0,0,0,0,2.045,191.4285714
2013,210,1,24,2,2,1,11,9,0,0,0,0,0,0,2.045,191.4285714
2013,334,1,40,6,6,0,9,9,17,0,27,0,0,84,2.045,191.4285714
2013,780,1,14,0,0,0,0,9,0,0,0,0,0,0,2.045,191.4285714
2013,1316,1,17,5,5,0,6,9,3,0,3,0,0,19,2.045,191.4285714
2013,1778,1,51,5,5,1,12,9,2,0,2,0,0,20,2.045,191.4285714
2013,1532,1,30,2,2,0,5,9,2,0,2,0,0,15,2.045,191.4285714
2013,1725,1,26,7,7,0,9,9,0,0,0,0,0,0,2.045,191.4285714
2014,836,0,13,0,0,0,1,9,2,0,3,0,0,6,1.679,139.2857143
2014,1287,0,15,0,0,2,9,9,4,0,5,0,0,22,1.679,139.2857143
2014,1742,0,29,0,0,2,6,9,11,0,17,0,0,20,1.679,139.2857143
2014,862,0,72,6,6,0,8,9,14,0,18,0,1,153,1.679,139.2857143
2014,1288,0,46,5,5,3,17,3,0,0,0,0,0,0,1.679,165.5714286
2014,1119,0,17,2,2,0,0,5,25,0,4,2,0,6,1.679,156.8571429
2014,1167,0,27,3,3,0,2,10,4,0,5,0,0,19,1.679,135
2014,1067,0,46,4,4,3,18,10,9,0,11,0,0,41,1.679,135
2014,400,0,7,0,0,1,2,6,0,0,0,0,0,0,1.679,152.4285714
2014,1740,0,18,1,1,0,8,5,7,0,10,0,0,43,1.679,156.8571429
2014,507,0,0,2,2,0,1,3,0,0,0,0,0,0,1.679,165.5714286
2014,1583,0,5,4,4,0,5,3,6,0,8,0,0,30,1.679,165.5714286
2014,1746,0,14,4,4,1,13,10,7,0,9,0,0,30,1.679,135
2014,1080,0,7,2,2,1,6,4,6,0,9,0,0,10,1.679,161.1428571
2014,39,0,29,11,12,0,7,8,11,0,17,0,1,39,1.679,143.7142857
2014,1138,0,43,1,1,2,8,12,4,0,4,0,0,18,1.679,126.2857143
2014,812,0,26,1,1,1,5,6,1,0,1,0,0,12,1.679,152.4285714
2014,1006,0,10,0,0,0,10,12,1,0,2,0,0,17,1.679,126.2857143
2014,981,0,27,3,3,1,4,6,0,0,0,0,0,0,1.679,152.4285714
2014,753,0,37,4,4,1,5,5,2,0,3,0,0,4,1.679,156.8571429
2014,1592,0,27,1,2,1,16,4,6,0,7,0,0,56,1.679,161.1428571
2014,1497,0,26,1,1,1,15,5,12,0,18,0,0,17,1.679,156.8571429
2014,1477,0,44,11,11,0,9,8,3,0,5,0,0,31,1.679,143.7142857
2014,473,0,22,4,4,0,6,4,0,0,0,0,0,0,1.679,161.1428571
2014,1233,0,32,3,3,3,14,12,3,0,4,0,0,14,1.679,126.2857143
2014,647,0,68,1,2,1,7,10,0,0,0,0,0,0,1.679,135
2014,642,0,34,3,3,4,10,10,0,0,0,0,0,0,1.679,135
2014,887,1,33,12,12,3,17,10,48,0,66,0,0,77,1.679,135
2014,707,0,9,1,1,0,2,10,5,0,6,0,0,8,1.679,135
2014,1516,0,25,6,6,1,13,9,6,0,7,0,0,29,1.679,139.2857143
2014,1411,0,25,7,7,3,11,12,9,0,12,0,1,27,1.679,126.2857143
2014,1455,0,46,7,7,0,6,6,2,0,3,0,0,30,1.679,152.4285714
2014,980,0,26,1,1,0,5,10,0,0,0,0,0,0,1.679,135
2014,664,0,27,2,2,0,4,6,4,0,6,0,0,5,1.679,152.4285714
2014,1437,0,27,5,5,0,10,8,1,0,1,0,0,11,1.679,143.7142857
